time,dickens county,bell county,denton county,deaf smith county,hood county,pecos county,ward county,upton county,milam county,ector county,brazoria county,reeves county
1/1/2021 0:00,0,0,4.358333333,0,0,0,30.66804,0,26.93991167,0,0,8.05
1/1/2021 1:00,0,0,4.416666667,0,0,0,30.90952667,0,22.36443167,0,0,8.375
1/1/2021 2:00,0,0,4.408333333,0,0,0,31.03488833,0,27.05275917,0,0,7.858333333
1/1/2021 3:00,0,0,4.4,0,0,0,30.63126667,0,27.08353667,0,0,7.2
1/1/2021 4:00,0,0,4.633333333,0,0,0,30.454635,0,27.59648333,0,0,7.183333333
1/1/2021 5:00,0,0,4.725,0,0,0,30.4359725,0,27.45286,0,0,6.75
1/1/2021 6:00,0,0,4.858333333,0,0,0,30.39449,0,27.45286,0,0,6.483333333
1/1/2021 7:00,0,0,4.841666667,0,0,0,30.62582917,0,27.45286,0,0,6.833333333
1/1/2021 8:00,0,0,4.558333333,0,0,0,30.54575917,0,27.45286,0,0,6.833333333
1/1/2021 9:00,0,0,4.641666667,0,0,0,31.06550417,0,27.268195,0,0,6.383333333
1/1/2021 10:00,0,0,4.525,0,0,0,30.56515,0,27.16560667,0,0,6.583333333
1/1/2021 11:00,0,0,4.591666667,0,0,0,30.40174583,0,27.08354,0,0,6.583333333
1/1/2021 12:00,0,0,4.633333333,0,0,0,31.1948575,0,27.08354,0,0,6.458333333
1/1/2021 13:00,0,0,4.591666667,0,0,0,30.95228167,0,27.08354,0,0,6.508333333
1/1/2021 14:00,0,0,4.516666667,0,0,0,30.480725,0,27.08354,0,0,6.816666667
1/1/2021 15:00,0,0,4.575,0,0,0,30.58416583,0,26.98094833,0,0,6.841666667
1/1/2021 16:00,0,0,4.566666667,0,0,0,30.82402417,0,26.96043,0,0,6.191666667
1/1/2021 17:00,0,0,4.725,0,0,0,30.3540925,0,26.91939333,0,0,6.316666667
1/1/2021 18:00,0,0,4.666666667,0,0,0,30.80680917,0,26.83732,0,0,7.05
1/1/2021 19:00,0,0,4.466666667,0,0,0,31.20807833,0,26.78602417,0,0,7.116666667
1/1/2021 20:00,0,0,4.533333333,0,0,0,31.17492667,0,26.71421,0,0,7.016666667
1/1/2021 21:00,0,0,4.45,0,0,0,30.6508325,0,26.71421,0,0,7.133333333
1/1/2021 22:00,0,0,4.458333333,0,0,0,30.6629725,0,26.71421,0,0,6.691666667
1/1/2021 23:00,0,0,4.375,0,0,0,31.10463833,0,26.71421,0,0,6.758333333
1/2/2021 0:00,0,0,4.416666667,0,0,0,30.815505,0,26.73472833,0,0,7.016666667
1/2/2021 1:00,0,0,4.408333333,0,0,0,30.87583417,0,26.91939333,0,0,6.783333333
1/2/2021 2:00,0,0,4.433333333,0,0,0,30.54956583,0,26.83732,0,0,6.75
1/2/2021 3:00,0,0,4.475,0,0,0,30.92836917,0,26.83732,0,0,7.141666667
1/2/2021 4:00,0,0,4.533333333,0,0,0,31.04703,0,26.83732,0,0,6.808333333
1/2/2021 5:00,0,0,4.633333333,0,0,0,30.27836917,0,26.83732,0,0,6.591666667
1/2/2021 6:00,0,0,4.691666667,0,0,0,30.421305,0,26.71421,0,0,6.875
1/2/2021 7:00,0,0,4.825,0,0,0,30.4562675,0,26.61162667,0,0,6.466666667
1/2/2021 8:00,0,0,4.65,0,0,0,30.18797083,0,26.64240167,0,0,6.508333333
1/2/2021 9:00,0,0,4.65,0,0,0,30.02329667,0,26.82706083,0,0,6.65
1/2/2021 10:00,0,0,5.158333333,0,0,0,29.869855,0,27.01172583,0,0,6.266666667
1/2/2021 11:00,0,0,5.466666667,0,0,0,30.2622525,0,27.08354,0,0,6.541666667
1/2/2021 12:00,0,0,5.95,0,0,0,30.2097125,0,27.16560667,0,0,7.883333333
1/2/2021 13:00,0,0,6.183333333,0,0,0,28.60906083,0,27.20664,0,0,8.316666667
1/2/2021 14:00,0,0,6.208333333,0,0,0,28.56956917,0,27.20664,0,0,8.233333333
1/2/2021 15:00,0,0,6.216666667,0,0,0,28.90236083,0,27.22715833,0,0,8.041666667
1/2/2021 16:00,0,0,6.1,0,0,0,28.67319167,0,27.24767667,0,0,8.116666667
1/2/2021 17:00,0,0,6.166666667,0,0,0,30.33779417,0,27.20664,0,0,8.258333333
1/2/2021 18:00,0,0,6.191666667,0,0,0,30.09739333,0,27.114315,0,0,8.416666667
1/2/2021 19:00,0,0,6.05,0,0,0,30.40590833,0,26.96043,0,0,8.216666667
1/2/2021 20:00,0,0,6.108333333,0,0,0,30.016235,0,26.96043,0,0,8.15
1/2/2021 21:00,0,0,6.05,0,0,0,30.57800833,0,26.96043,0,0,7.558333333
1/2/2021 22:00,0,0,6.075,0,0,0,30.33272083,0,26.96043,0,0,8.225
1/2/2021 23:00,0,0,6.033333333,0,0,0,30.2142425,0,26.87835667,0,0,7.416666667
1/3/2021 0:00,0,0,6.033333333,0,0,0,30.3790975,0,26.83732,0,0,6.508333333
1/3/2021 1:00,0,0,6.241666667,0,0,0,30.18126833,0,26.83732,0,0,6.666666667
1/3/2021 2:00,0,0,6.208333333,0,0,0,29.89159167,0,26.775765,0,0,6.808333333
1/3/2021 3:00,0,0,6.225,0,0,0,30.2022825,0,26.71421,0,0,6.833333333
1/3/2021 4:00,0,0,6.358333333,0,0,0,30.10047083,0,26.683435,0,0,7.008333333
1/3/2021 5:00,0,0,6.491666667,0,0,0,29.626015,0,26.71421,0,0,7.025
1/3/2021 6:00,0,0,6.575,0,0,0,30.17746583,0,26.7347325,0,0,6.925
1/3/2021 7:00,0,0,6.525,0,0,0,30.04866,0,27.3913025,0,0,7.483333333
1/3/2021 8:00,0,0,5.966666667,0,0,0,29.94032667,0,27.31949083,0,0,6.683333333
1/3/2021 9:00,0,0,6.125,0,0,0,30.4124275,0,27.47337583,0,0,7.175
1/3/2021 10:00,0,0,6.15,0,0,0,30.0367025,0,27.58621917,0,0,7.191666667
1/3/2021 11:00,0,0,6.083333333,0,0,0,29.94449917,0,27.65803333,0,0,7.808333333
1/3/2021 12:00,0,0,6.275,0,0,0,29.18243083,0,27.6067375,0,0,7.175
1/3/2021 13:00,0,0,6.558333333,0,0,0,29.0019975,0,27.57596083,0,0,6.75
1/3/2021 14:00,0,0,6.325,0,0,0,29.21359083,0,27.545185,0,0,7.058333333
1/3/2021 15:00,0,0,6.225,0,0,0,29.34361333,0,27.51441,0,0,6.358333333
1/3/2021 16:00,0,0,6.1,0,0,0,30.37946,0,27.44260083,0,0,6.041666667
1/3/2021 17:00,0,0,6.15,0,0,0,30.32039917,0,27.3605275,0,0,7.308333333
1/3/2021 18:00,0,0,6.15,0,0,0,30.2060925,0,27.2374175,0,0,7.25
1/3/2021 19:00,0,0,5.866666667,0,0,0,29.81315333,0,27.10405667,0,0,7.366666667
1/3/2021 20:00,0,0,5.933333333,0,0,0,30.55825917,0,27.08354,0,0,7.008333333
1/3/2021 21:00,0,0,6.008333333,0,0,0,29.60753583,0,26.98094833,0,0,7.283333333
1/3/2021 22:00,0,0,6.041666667,0,0,0,29.98199583,0,26.96043,0,0,7.083333333
1/3/2021 23:00,0,0,6.125,0,0,0,30.04721333,0,26.97068917,0,0,6.983333333
1/4/2021 0:00,0,0,6.2,0,0,0,30.16369667,0,26.93991167,0,0,7.55
1/4/2021 1:00,0,0,6.325,0,0,0,30.09902583,0,26.83732,0,0,6.925
1/4/2021 2:00,0,0,6.308333333,0,0,0,30.59105333,0,26.83732,0,0,7.325
1/4/2021 3:00,0,0,6.333333333,0,0,0,30.45590833,0,26.83732,0,0,7.816666667
1/4/2021 4:00,0,0,6.425,0,0,0,30.68996583,0,26.83732,0,0,7.808333333
1/4/2021 5:00,0,0,6.858333333,0,0,0,30.53724667,0,26.83732,0,0,7.391666667
1/4/2021 6:00,0,0,7.366666667,0,0,0,30.29213917,0,26.80654333,0,0,8.25
1/4/2021 7:00,0,0,7.725,0,0,0,30.65518167,0,26.786025,0,0,8.333333333
1/4/2021 8:00,0,0,7.891666667,0,0,0,30.68235333,0,26.76550583,0,0,7.95
1/4/2021 9:00,0,0,7.883333333,0,0,0,30.31605333,0,26.898875,0,0,8.333333333
1/4/2021 10:00,0,0,7.966666667,0,0,0,30.21569917,0,27.14509083,0,0,7.633333333
1/4/2021 11:00,0,0,7.816666667,0,0,0,30.72277167,0,27.31949083,0,0,8.075
1/4/2021 12:00,0,0,7.825,0,0,0,30.50445833,0,27.34000917,0,0,7.766666667
1/4/2021 13:00,0,0,8.033333333,0,0,0,29.87565167,0,27.32975,0,0,8.366666667
1/4/2021 14:00,0,0,8.091666667,0,0,0,30.23923833,0,27.48363417,0,0,7.491666667
1/4/2021 15:00,0,0,7.816666667,0,0,0,30.54286167,0,27.57596,0,0,7.191666667
1/4/2021 16:00,0,0,7.541666667,0,0,0,30.63634083,0,27.53492667,0,0,7.066666667
1/4/2021 17:00,0,0,7.333333333,0,0,0,30.8540925,0,27.42208167,0,0,7.158333333
1/4/2021 18:00,0,0,7.283333333,0,0,0,30.35898583,0,27.32975,0,0,7.525
1/4/2021 19:00,0,0,6.883333333,0,0,0,30.058985,0,27.21689917,0,0,7.625
1/4/2021 20:00,0,0,6.833333333,0,0,0,30.288695,0,27.20664,0,0,7.558333333
1/4/2021 21:00,0,0,6.775,0,0,0,30.46260667,0,27.18612333,0,0,7.633333333
1/4/2021 22:00,0,0,6.741666667,0,0,0,30.3151425,0,27.08354,0,0,7.125
1/4/2021 23:00,0,0,6.516666667,0,0,0,30.50717333,0,27.08354,0,0,7.091666667
1/5/2021 0:00,0,0,6.491666667,0,0,0,30.44865917,0,27.07328083,0,0,7.408333333
1/5/2021 1:00,0,0,6.541666667,0,0,0,30.28996167,0,26.96043,0,0,6.708333333
1/5/2021 2:00,0,0,6.591666667,0,0,0,29.84811333,0,26.96043,0,0,7.008333333
1/5/2021 3:00,0,0,6.5,0,0,0,31.18796917,0,26.9296525,0,0,7.283333333
1/5/2021 4:00,0,0,6.725,0,0,0,30.73597667,0,26.84757917,0,0,7.05
1/5/2021 5:00,0,0,7.158333333,0,0,0,30.4415925,0,26.96043,0,0,7.275
1/5/2021 6:00,0,0,7.533333333,0,0,0,30.53144667,0,26.9296525,0,0,7.475
1/5/2021 7:00,0,0,7.925,0,0,0,30.47220833,0,26.83732,0,0,6.708333333
1/5/2021 8:00,0,0,8,0,0,0,30.41333333,0,26.898875,0,0,7.566666667
1/5/2021 9:00,0,0,7.883333333,0,0,0,30.44231917,0,27.07328,0,0,8.65
1/5/2021 10:00,0,0,7.916666667,0,0,0,30.901375,0,27.37078667,0,0,8.35
1/5/2021 11:00,0,0,7.875,0,0,0,31.3437675,0,27.55544333,0,0,7.816666667
1/5/2021 12:00,0,0,7.858333333,0,0,0,30.75318583,0,27.60673917,0,0,8.6
1/5/2021 13:00,0,0,7.9,0,0,0,30.45481917,0,27.6682925,0,0,8.608333333
1/5/2021 14:00,0,0,7.933333333,0,0,0,30.19177417,0,27.69907,0,0,8.925
1/5/2021 15:00,0,0,7.616666667,0,0,0,30.16478083,0,27.93503083,0,0,7.941666667
1/5/2021 16:00,0,0,7.408333333,0,0,0,30.74557583,0,27.83243917,0,0,8.2
1/5/2021 17:00,0,0,7.283333333,0,0,0,30.57383917,0,27.7298475,0,0,8.308333333
1/5/2021 18:00,0,0,7.091666667,0,0,0,30.97945583,0,27.67855167,0,0,8.175
1/5/2021 19:00,0,0,6.9,0,0,0,30.76677167,0,27.57596,0,0,8.1
1/5/2021 20:00,0,0,6.841666667,0,0,0,30.71713417,0,27.56570167,0,0,7.3
1/5/2021 21:00,0,0,6.641666667,0,0,0,30.9910475,0,27.50415167,0,0,6.791666667
1/5/2021 22:00,0,0,6.675,0,0,0,30.29412833,0,27.45286,0,0,7.366666667
1/5/2021 23:00,0,0,6.6,0,0,0,30.17709667,0,27.483635,0,0,7.05
1/6/2021 0:00,0,0,6.533333333,0,0,0,30.58814917,0,27.45286,0,0,7.016666667
1/6/2021 1:00,0,0,6.366666667,0,0,0,30.66568417,0,27.45286,0,0,6.541666667
1/6/2021 2:00,0,0,6.333333333,0,0,0,30.02763917,0,27.45286,0,0,7.008333333
1/6/2021 3:00,0,0,6.45,0,0,0,30.42891333,0,27.45286,0,0,7.183333333
1/6/2021 4:00,0,0,6.6,0,0,0,30.75301167,0,27.45286,0,0,6.95
1/6/2021 5:00,0,0,7.025,0,0,0,30.5175,0,27.90425083,0,0,7.333333333
1/6/2021 6:00,0,0,7.125,0,0,0,30.57168167,0,27.99658167,0,0,7.55
1/6/2021 7:00,0,0,7.575,0,0,0,30.462075,0,27.82218,0,0,7.533333333
1/6/2021 8:00,0,0,7.875,0,0,0,30.22422583,0,27.84269833,0,0,7.35
1/6/2021 9:00,0,0,7.775,0,0,0,29.99087,0,27.94529,0,0,7.416666667
1/6/2021 10:00,0,0,8.008333333,0,0,0,30.44611583,0,27.94529,0,0,6.958333333
1/6/2021 11:00,0,0,7.841666667,0,0,0,30.72147833,0,27.94529,0,0,7.45
1/6/2021 12:00,0,0,7.841666667,0,0,0,31.02962833,0,27.92477167,0,0,8.7
1/6/2021 13:00,0,0,7.9,0,0,0,30.4904975,0,27.637515,0,0,8.933333333
1/6/2021 14:00,0,0,8,0,0,0,30.8104275,0,27.61699667,0,0,9.008333333
1/6/2021 15:00,0,0,7.883333333,0,0,0,30.82347167,0,27.75036583,0,0,8.25
1/6/2021 16:00,0,0,7.675,0,0,0,30.563325,0,27.71958833,0,0,8.858333333
1/6/2021 17:00,0,0,7.575,0,0,0,30.54484667,0,27.68881083,0,0,8.75
1/6/2021 18:00,0,0,7.291666667,0,0,0,30.14883583,0,27.57596,0,0,8.4
1/6/2021 19:00,0,0,7.175,0,0,0,30.44647833,0,27.51441,0,0,8.316666667
1/6/2021 20:00,0,0,7.041666667,0,0,0,30.59575333,0,27.45286,0,0,7.866666667
1/6/2021 21:00,0,0,6.908333333,0,0,0,30.59955667,0,27.35026833,0,0,7.808333333
1/6/2021 22:00,0,0,6.891666667,0,0,0,30.6452125,0,27.45286,0,0,8.333333333
1/6/2021 23:00,0,0,6.75,0,0,0,30.42311,0,27.40156417,0,0,7.841666667
1/7/2021 0:00,0,0,6.683333333,0,0,0,30.05734917,0,27.658035,0,0,8.325
1/7/2021 1:00,0,0,6.616666667,0,0,0,30.63578833,0,27.89399417,0,0,8.225
1/7/2021 2:00,0,0,6.475,0,0,0,30.63343583,0,27.760625,0,0,7.983333333
1/7/2021 3:00,0,0,6.55,0,0,0,30.94503,0,27.78114333,0,0,8.083333333
1/7/2021 4:00,0,0,6.825,0,0,0,31.0368775,0,27.70932917,0,0,7.783333333
1/7/2021 5:00,0,0,7.416666667,0,0,0,30.15970167,0,27.69907,0,0,7.683333333
1/7/2021 6:00,0,0,7.483333333,0,0,0,30.625825,0,27.71958833,0,0,8.266666667
1/7/2021 7:00,0,0,7.925,0,0,0,30.91024583,0,27.69907,0,0,7.95
1/7/2021 8:00,0,0,8.05,0,0,0,30.82799833,0,27.69907,0,0,8.25
1/7/2021 9:00,0,0,8.1,0,0,0,30.65481333,0,27.80166167,0,0,8.575
1/7/2021 10:00,0,0,8.183333333,0,0,0,30.59611667,0,27.94529,0,0,8.425
1/7/2021 11:00,0,0,8.091666667,0,0,0,30.30753917,0,28.04787333,0,0,8.208333333
1/7/2021 12:00,0,0,8.091666667,0,0,0,30.47039083,0,28.11968583,0,0,8.816666667
1/7/2021 13:00,0,0,8.158333333,0,0,0,31.0426725,0,28.1915,0,0,7.691666667
1/7/2021 14:00,0,0,8.008333333,0,0,0,30.6209325,0,28.1915,0,0,7.508333333
1/7/2021 15:00,0,0,7.741666667,0,0,0,30.60661667,0,28.1915,0,0,7.675
1/7/2021 16:00,0,0,7.633333333,0,0,0,30.82183583,0,28.18124083,0,0,7.666666667
1/7/2021 17:00,0,0,7.616666667,0,0,0,30.80607833,0,27.47337417,0,0,7.908333333
1/7/2021 18:00,0,0,7.5,0,0,0,30.50500667,0,20.18954,0,0,7.65
1/7/2021 19:00,0,0,7.183333333,0,0,0,30.50500417,0,21.4513925,0,0,7.5
1/7/2021 20:00,0,0,7.1,0,0,0,30.62348,0,27.82217833,0,0,8.55
1/7/2021 21:00,0,0,6.983333333,0,0,0,30.3573525,0,27.56570167,0,0,8.258333333
1/7/2021 22:00,0,0,7.05,0,0,0,30.4894175,0,27.483635,0,0,7.541666667
1/7/2021 23:00,0,0,6.858333333,0,0,0,30.74448667,0,27.45286,0,0,8.033333333
1/8/2021 0:00,0,0,6.691666667,0,0,0,30.47510083,0,27.45286,0,0,7.991666667
1/8/2021 1:00,0,0,6.716666667,0,0,0,30.5479225,0,27.391305,0,0,8.016666667
1/8/2021 2:00,0,0,6.633333333,0,0,0,30.25009583,0,27.32975,0,0,7.925
1/8/2021 3:00,0,0,6.483333333,0,0,0,30.50534917,0,27.473375,0,0,7.9
1/8/2021 4:00,0,0,6.758333333,0,0,0,30.548645,0,27.48363417,0,0,7.791666667
1/8/2021 5:00,0,0,7.233333333,0,0,0,30.431255,0,27.37078667,0,0,8.075
1/8/2021 6:00,0,0,7.583333333,0,0,0,30.44393583,0,27.44260083,0,0,8.033333333
1/8/2021 7:00,0,0,7.958333333,0,0,0,30.5769075,0,27.45286,0,0,8.041666667
1/8/2021 8:00,0,0,8.183333333,0,0,0,30.86821,0,27.49389333,0,0,7.85
1/8/2021 9:00,0,0,8.041666667,0,0,0,30.264585,0,27.68880917,0,0,7.783333333
1/8/2021 10:00,0,0,8.116666667,0,0,0,30.9452,0,27.965805,0,0,7.616666667
1/8/2021 11:00,0,0,8.1,0,0,0,30.9807075,0,27.82218,0,0,7.708333333
1/8/2021 12:00,0,0,7.8,0,0,0,30.84483583,0,27.94529,0,0,8.25
1/8/2021 13:00,0,0,7.875,0,0,0,30.59646667,0,20.1792875,0,0,8.183333333
1/8/2021 14:00,0,0,7.875,0,0,0,30.03813167,0,9.971665833,0,0,7.991666667
1/8/2021 15:00,0,0,7.65,0,0,0,30.36693667,0,0.123107,0,0,8.208333333
1/8/2021 16:00,0,0,7.425,0,0,0,30.49827833,0,0.123107,0,0,9.041666667
1/8/2021 17:00,0,0,7.383333333,0,0,0,30.52164917,0,0.123107,0,0,8.733333333
1/8/2021 18:00,0,0,7.358333333,0,0,0,30.57182583,0,0.123107,0,0,9.166666667
1/8/2021 19:00,0,0,7.141666667,0,0,0,31.10987083,0,0.123107,0,0,8.658333333
1/8/2021 20:00,0,0,7.091666667,0,0,0,31.39718833,0,0.123107,0,0,9.075
1/8/2021 21:00,0,0,6.983333333,0,0,0,30.48107083,0,0.123107,0,0,9.408333333
1/8/2021 22:00,0,0,7,0,0,0,30.44501833,0,0.123107,0,0,9.133333333
1/8/2021 23:00,0,0,6.783333333,0,0,0,30.57364083,0,0.123107,0,0,8.975
1/9/2021 0:00,0,0,6.366666667,0,0,0,30.49211917,0,10.61797658,0,0,8.575
1/9/2021 1:00,0,0,4.966666667,0,0,0,30.4605975,0,27.2989725,0,0,8
1/9/2021 2:00,0,0,4.816666667,0,0,0,30.48505333,0,28.35564333,0,0,8.075
1/9/2021 3:00,0,0,4.783333333,0,0,0,30.66856667,0,28.31461,0,0,7.933333333
1/9/2021 4:00,0,0,4.891666667,0,0,0,31.0428425,0,28.31461,0,0,8.291666667
1/9/2021 5:00,0,0,5.158333333,0,0,0,30.95117583,0,28.31461,0,0,8.208333333
1/9/2021 6:00,0,0,5.283333333,0,0,0,31.07979917,0,28.253055,0,0,7.708333333
1/9/2021 7:00,0,0,5.308333333,0,0,0,30.74664667,0,28.1915,0,0,8.558333333
1/9/2021 8:00,0,0,5.216666667,0,0,0,30.54628333,0,14.63947183,0,0,8.958333333
1/9/2021 9:00,0,0,5.15,0,0,0,30.66403833,0,26.74499083,0,0,8.15
1/9/2021 10:00,0,0,5.083333333,0,0,0,30.804255,0,26.7552475,0,0,8.316666667
1/9/2021 11:00,0,0,4.916666667,0,0,0,30.56476,0,27.22716167,0,0,8.8
1/9/2021 12:00,0,0,4.725,0,0,0,30.54102917,0,27.3605275,0,0,8.55
1/9/2021 13:00,0,0,5.041666667,0,0,0,30.4569725,0,27.32975,0,0,7.916666667
1/9/2021 14:00,0,0,4.933333333,0,0,0,30.798095,0,27.32975,0,0,7.816666667
1/9/2021 15:00,0,0,4.716666667,0,0,0,30.6544375,0,27.32975,0,0,8.091666667
1/9/2021 16:00,0,0,4.725,0,0,0,31.21675667,0,27.32975,0,0,8.391666667
1/9/2021 17:00,0,0,4.75,0,0,0,31.32943667,0,27.31949083,0,0,8.333333333
1/9/2021 18:00,0,0,4.85,0,0,0,31.29266917,0,27.20664,0,0,9.083333333
1/9/2021 19:00,0,0,4.741666667,0,0,0,30.81458083,0,27.10405667,0,0,9.2
1/9/2021 20:00,0,0,4.75,0,0,0,30.80425417,0,27.08354,0,0,9.15
1/9/2021 21:00,0,0,4.708333333,0,0,0,30.72581333,0,27.08354,0,0,9.333333333
1/9/2021 22:00,0,0,4.708333333,0,0,0,30.302985,0,27.19638167,0,0,9.208333333
1/9/2021 23:00,0,0,4.775,0,0,0,29.92381833,0,27.19638167,0,0,9.8
1/10/2021 0:00,0,0,4.766666667,0,0,0,30.640125,0,27.175865,0,0,9.475
1/10/2021 1:00,0,0,4.775,0,0,0,31.01838417,0,27.20664,0,0,9.266666667
1/10/2021 2:00,0,0,4.816666667,0,0,0,30.78414583,0,27.14509,0,0,9.325
1/10/2021 3:00,0,0,4.808333333,0,0,0,30.37092,0,27.08354,0,0,8.541666667
1/10/2021 4:00,0,0,4.875,0,0,0,30.92418,0,27.16560667,0,0,8.116666667
1/10/2021 5:00,0,0,5.475,0,0,0,30.68794917,0,27.13483167,0,0,8.141666667
1/10/2021 6:00,0,0,5.558333333,0,0,0,30.44084583,0,27.175865,0,0,8.516666667
1/10/2021 7:00,0,0,5.566666667,0,0,0,30.72744083,0,27.114315,0,0,8.65
1/10/2021 8:00,0,0,5.575,0,0,0,31.149905,0,27.07328083,0,0,8.141666667
1/10/2021 9:00,0,0,5.691666667,0,0,0,30.46711583,0,26.96043,0,0,8.241666667
1/10/2021 10:00,0,0,5.675,0,0,0,30.8736375,0,26.85783833,0,0,7.983333333
1/10/2021 11:00,0,0,5.883333333,0,0,0,30.4640375,0,26.898875,0,0,7.083333333
1/10/2021 12:00,0,0,6.475,0,0,0,30.45606667,0,26.96043,0,0,7.608333333
1/10/2021 13:00,0,0,6.758333333,0,0,0,30.53704583,0,26.96043,0,0,7.791666667
1/10/2021 14:00,0,0,6.733333333,0,0,0,30.9147625,0,26.96043,0,0,8.258333333
1/10/2021 15:00,0,0,6.658333333,0,0,0,30.95317,0,26.96043,0,0,7.208333333
1/10/2021 16:00,0,0,6.475,0,0,0,30.64990833,0,26.96043,0,0,7.283333333
1/10/2021 17:00,0,0,6.491666667,0,0,0,30.79555917,0,26.96043,0,0,7.341666667
1/10/2021 18:00,0,0,6.383333333,0,0,0,30.95679167,0,27.20664417,0,0,7.525
1/10/2021 19:00,0,0,6.266666667,0,0,0,30.9178425,0,27.40156417,0,0,8.008333333
1/10/2021 20:00,0,0,6.291666667,0,0,0,30.6202,0,27.637515,0,0,8.416666667
1/10/2021 21:00,0,0,6.2,0,0,0,30.74211833,0,27.58622167,0,0,8.808333333
1/10/2021 22:00,0,0,6.241666667,0,0,0,31.18523583,0,27.6067375,0,0,8.758333333
1/10/2021 23:00,0,0,6.341666667,0,0,0,30.8202,0,27.57596,0,0,8.45
1/11/2021 0:00,0,0,6.458333333,0,0,0,31.04973,0,27.55544333,0,0,8.166666667
1/11/2021 1:00,0,0,6.483333333,0,0,0,30.87744583,0,27.55544333,0,0,7.983333333
1/11/2021 2:00,0,0,6.45,0,0,0,30.48577833,0,27.53492667,0,0,7.558333333
1/11/2021 3:00,0,0,6.466666667,0,0,0,30.6278075,0,27.47337667,0,0,7.825
1/11/2021 4:00,0,0,6.683333333,0,0,0,30.5220225,0,27.47337667,0,0,8.366666667
1/11/2021 5:00,0,0,7.208333333,0,0,0,30.69829417,0,27.49389333,0,0,8.35
1/11/2021 6:00,0,0,7.758333333,0,0,0,30.71369,0,27.45286,0,0,8.316666667
1/11/2021 7:00,0,0,8.083333333,0,0,0,30.564405,0,27.44260083,0,0,8.216666667
1/11/2021 8:00,0,0,8.266666667,0,0,0,30.7884975,0,27.38104417,0,0,7.775
1/11/2021 9:00,0,0,8.366666667,0,0,0,30.7740075,0,27.58621917,0,0,8.758333333
1/11/2021 10:00,0,0,8.308333333,0,0,0,30.90607083,0,27.61699667,0,0,9.675000083
1/11/2021 11:00,0,0,8.083333333,0,0,0,30.92147,0,27.69907,0,0,10.05000025
1/11/2021 12:00,0,0,8.091666667,0,0,0,30.99266583,0,27.82218,0,0,9.700000083
1/11/2021 13:00,0,0,8.133333333,0,0,0,30.84737667,0,28.0683925,0,0,9.291666667
1/11/2021 14:00,0,0,7.95,0,0,0,30.27201167,0,28.253055,0,0,9.075
1/11/2021 15:00,0,0,7.791666667,0,0,0,30.16295667,0,28.31461,0,0,8.016666667
1/11/2021 16:00,0,0,7.5,0,0,0,30.80063667,0,28.23253667,0,0,8.116666667
1/11/2021 17:00,0,0,7.308333333,0,0,0,30.75915083,0,28.15046333,0,0,8.508333333
1/11/2021 18:00,0,0,7.358333333,0,0,0,30.68650583,0,28.06839,0,0,8.658333333
1/11/2021 19:00,0,0,7.25,0,0,0,30.91168833,0,28.06839,0,0,8.9
1/11/2021 20:00,0,0,7.175,0,0,0,30.62146917,0,28.06839,0,0,8.416666667
1/11/2021 21:00,0,0,7.091666667,0,0,0,31.099185,0,27.94529,0,0,8.766666667
1/11/2021 22:00,0,0,7.116666667,0,0,0,31.036145,0,27.9145125,0,0,8.95
1/11/2021 23:00,0,0,6.925,0,0,0,30.29049,0,27.82218,0,0,8.45
1/12/2021 0:00,0,0,6.841666667,0,0,0,30.26657833,0,27.82218,0,0,9.058333333
1/12/2021 1:00,0,0,6.833333333,0,0,0,30.44864417,0,27.06301833,0,0,8.6
1/12/2021 2:00,0,0,6.841666667,0,0,0,30.25625333,0,27.77088417,0,0,8.991666667
1/12/2021 3:00,0,0,6.916666667,0,0,0,30.4593325,0,28.0170975,0,0,8.416666667
1/12/2021 4:00,0,0,7.083333333,0,0,0,30.59973167,0,28.1607225,0,0,8.975
1/12/2021 5:00,0,0,7.608333333,0,0,0,30.8134975,0,28.1915,0,0,8.866666667
1/12/2021 6:00,0,0,8.025,0,0,0,30.94719167,0,28.129945,0,0,8.333333333
1/12/2021 7:00,0,0,8.433333333,0,0,0,30.7317925,0,28.129945,0,0,8.991666667
1/12/2021 8:00,0,0,8.508333333,0,0,0,30.4817925,0,28.20175917,0,0,8.525
1/12/2021 9:00,0,0,8.433333333,0,0,0,30.95462167,0,28.5095275,0,0,8
1/12/2021 10:00,0,0,8.275,0,0,0,31.0903275,0,28.78651583,0,0,7.791666667
1/12/2021 11:00,0,0,8.05,0,0,0,30.86967167,0,29.01221333,0,0,8.7
1/12/2021 12:00,0,0,8.1,0,0,0,30.855535,0,29.05325,0,0,8.866666667
1/12/2021 13:00,0,0,8.125,0,0,0,30.49194583,0,29.05325,0,0,8.95
1/12/2021 14:00,0,0,7.991666667,0,0,0,30.94267,0,29.114805,0,0,8.9
1/12/2021 15:00,0,0,7.858333333,0,0,0,30.74013417,0,29.4123125,0,0,9.958333583
1/12/2021 16:00,0,0,7.616666667,0,0,0,30.82383,0,29.638005,0,0,10.10833333
1/12/2021 17:00,0,0,7.441666667,0,0,0,30.54375417,0,29.87396167,0,0,9.9583335
1/12/2021 18:00,0,0,7.383333333,0,0,0,30.3279975,0,30.64338083,0,0,9.441666667
1/12/2021 19:00,0,0,7.283333333,0,0,0,30.7865125,0,30.5613075,0,0,9.875000083
